series,name,team,position,value,role,is_captain,is_vice_captain,xi_cap,xi_spend,bench_spend,total_spend
Weighted Avg. (Budget = 75),Bukayo Saka,Arsenal,MID,9.1,XI,True,False,75.0,72.7,23.9,96.6
Weighted Avg. (Budget = 75),Cole Palmer,Chelsea,MID,5.8,XI,False,False,75.0,72.7,23.9,96.6
Weighted Avg. (Budget = 75),Dominic Solanke,Bournemouth,FWD,7.0,XI,False,False,75.0,72.7,23.9,96.6
Weighted Avg. (Budget = 75),Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,XI,False,False,75.0,72.7,23.9,96.6
Weighted Avg. (Budget = 75),Gabriel dos Santos Magalhães,Arsenal,DEF,5.2,XI,False,False,75.0,72.7,23.9,96.6
Weighted Avg. (Budget = 75),Jordan Pickford,Everton,GK,4.6,XI,False,False,75.0,72.7,23.9,96.6
Weighted Avg. (Budget = 75),Ollie Watkins,Aston Villa,FWD,8.8,XI,False,True,75.0,72.7,23.9,96.6
Weighted Avg. (Budget = 75),Pascal Groß,Brighton,MID,6.5,XI,False,False,75.0,72.7,23.9,96.6
Weighted Avg. (Budget = 75),Phil Foden,Man City,MID,8.1,XI,False,False,75.0,72.7,23.9,96.6
Weighted Avg. (Budget = 75),Virgil van Dijk,Liverpool,DEF,6.4,XI,False,False,75.0,72.7,23.9,96.6
Weighted Avg. (Budget = 75),William Saliba,Arsenal,DEF,5.7,XI,False,False,75.0,72.7,23.9,96.6
Weighted Avg. (Budget = 75),Ederson Santana de Moraes,Man City,GK,5.5,Bench,False,False,75.0,72.7,23.9,96.6
Weighted Avg. (Budget = 75),Jarrad Branthwaite,Everton,DEF,4.2,Bench,False,False,75.0,72.7,23.9,96.6
Weighted Avg. (Budget = 75),Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,Bench,False,False,75.0,72.7,23.9,96.6
Weighted Avg. (Budget = 75),Trent Alexander-Arnold,Liverpool,DEF,8.6,Bench,False,False,75.0,72.7,23.9,96.6
Monte Carlo (Budget = 75),Bukayo Saka,Arsenal,MID,9.1,XI,False,True,75.0,74.3,24.5,98.79999999999998
Monte Carlo (Budget = 75),Cole Palmer,Chelsea,MID,5.8,XI,False,False,75.0,74.3,24.5,98.79999999999998
Monte Carlo (Budget = 75),Dominic Solanke,Bournemouth,FWD,7.0,XI,False,False,75.0,74.3,24.5,98.79999999999998
Monte Carlo (Budget = 75),Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,XI,False,False,75.0,74.3,24.5,98.79999999999998
Monte Carlo (Budget = 75),Gabriel dos Santos Magalhães,Arsenal,DEF,5.2,XI,False,False,75.0,74.3,24.5,98.79999999999998
Monte Carlo (Budget = 75),Jarrod Bowen,West Ham,MID,7.7,XI,False,False,75.0,74.3,24.5,98.79999999999998
Monte Carlo (Budget = 75),Kieran Trippier,Newcastle,DEF,6.9,XI,False,False,75.0,74.3,24.5,98.79999999999998
Monte Carlo (Budget = 75),Ollie Watkins,Aston Villa,FWD,8.8,XI,True,False,75.0,74.3,24.5,98.79999999999998
Monte Carlo (Budget = 75),Phil Foden,Man City,MID,8.1,XI,False,False,75.0,74.3,24.5,98.79999999999998
Monte Carlo (Budget = 75),William Saliba,Arsenal,DEF,5.7,XI,False,False,75.0,74.3,24.5,98.79999999999998
Monte Carlo (Budget = 75),Đorđe Petrović,Chelsea,GK,4.5,XI,False,False,75.0,74.3,24.5,98.79999999999998
Monte Carlo (Budget = 75),Jordan Pickford,Everton,GK,4.6,Bench,False,False,75.0,74.3,24.5,98.79999999999998
Monte Carlo (Budget = 75),Julián Álvarez,Man City,FWD,6.7,Bench,False,False,75.0,74.3,24.5,98.79999999999998
Monte Carlo (Budget = 75),Trent Alexander-Arnold,Liverpool,DEF,8.6,Bench,False,False,75.0,74.3,24.5,98.79999999999998
Monte Carlo (Budget = 75),Vitalii Mykolenko,Everton,DEF,4.6,Bench,False,False,75.0,74.3,24.5,98.79999999999998
"ARIMA (1,0,0, Budget = 75)",Bukayo Saka,Arsenal,MID,9.1,XI,True,False,75.0,74.89999999999999,25.000000000000004,99.89999999999999
"ARIMA (1,0,0, Budget = 75)",Cole Palmer,Chelsea,MID,5.8,XI,False,False,75.0,74.89999999999999,25.000000000000004,99.89999999999999
"ARIMA (1,0,0, Budget = 75)",Dominic Solanke,Bournemouth,FWD,7.0,XI,False,False,75.0,74.89999999999999,25.000000000000004,99.89999999999999
"ARIMA (1,0,0, Budget = 75)",Emerson Palmieri dos Santos,West Ham,DEF,4.4,XI,False,False,75.0,74.89999999999999,25.000000000000004,99.89999999999999
"ARIMA (1,0,0, Budget = 75)",Gabriel dos Santos Magalhães,Arsenal,DEF,5.2,XI,False,False,75.0,74.89999999999999,25.000000000000004,99.89999999999999
"ARIMA (1,0,0, Budget = 75)",Julián Álvarez,Man City,FWD,6.7,XI,False,False,75.0,74.89999999999999,25.000000000000004,99.89999999999999
"ARIMA (1,0,0, Budget = 75)",Ollie Watkins,Aston Villa,FWD,8.8,XI,False,True,75.0,74.89999999999999,25.000000000000004,99.89999999999999
"ARIMA (1,0,0, Budget = 75)",Phil Foden,Man City,MID,8.1,XI,False,False,75.0,74.89999999999999,25.000000000000004,99.89999999999999
"ARIMA (1,0,0, Budget = 75)",Son Heung-min,Spurs,MID,9.6,XI,False,False,75.0,74.89999999999999,25.000000000000004,99.89999999999999
"ARIMA (1,0,0, Budget = 75)",William Saliba,Arsenal,DEF,5.7,XI,False,False,75.0,74.89999999999999,25.000000000000004,99.89999999999999
"ARIMA (1,0,0, Budget = 75)",Đorđe Petrović,Chelsea,GK,4.5,XI,False,False,75.0,74.89999999999999,25.000000000000004,99.89999999999999
"ARIMA (1,0,0, Budget = 75)",Jarrod Bowen,West Ham,MID,7.7,Bench,False,False,75.0,74.89999999999999,25.000000000000004,99.89999999999999
"ARIMA (1,0,0, Budget = 75)",Jordan Pickford,Everton,GK,4.6,Bench,False,False,75.0,74.89999999999999,25.000000000000004,99.89999999999999
"ARIMA (1,0,0, Budget = 75)",Kieran Trippier,Newcastle,DEF,6.9,Bench,False,False,75.0,74.89999999999999,25.000000000000004,99.89999999999999
"ARIMA (1,0,0, Budget = 75)",Pedro Porro,Spurs,DEF,5.8,Bench,False,False,75.0,74.89999999999999,25.000000000000004,99.89999999999999
"ARIMA (1,0,1, Budget = 75)",Anthony Gordon,Newcastle,MID,6.1,XI,False,False,75.0,75.0,23.900000000000002,98.9
"ARIMA (1,0,1, Budget = 75)",Bukayo Saka,Arsenal,MID,9.1,XI,True,False,75.0,75.0,23.900000000000002,98.9
"ARIMA (1,0,1, Budget = 75)",Cole Palmer,Chelsea,MID,5.8,XI,False,False,75.0,75.0,23.900000000000002,98.9
"ARIMA (1,0,1, Budget = 75)",Dominic Solanke,Bournemouth,FWD,7.0,XI,False,False,75.0,75.0,23.900000000000002,98.9
"ARIMA (1,0,1, Budget = 75)",Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,XI,False,False,75.0,75.0,23.900000000000002,98.9
"ARIMA (1,0,1, Budget = 75)",Jakub Kiwior,Arsenal,DEF,4.3,XI,False,False,75.0,75.0,23.900000000000002,98.9
"ARIMA (1,0,1, Budget = 75)",Lewis Dunk,Brighton,DEF,5.1,XI,False,False,75.0,75.0,23.900000000000002,98.9
"ARIMA (1,0,1, Budget = 75)",Mohamed Salah,Liverpool,MID,13.0,XI,False,False,75.0,75.0,23.900000000000002,98.9
"ARIMA (1,0,1, Budget = 75)",Ollie Watkins,Aston Villa,FWD,8.8,XI,False,True,75.0,75.0,23.900000000000002,98.9
"ARIMA (1,0,1, Budget = 75)",Pedro Porro,Spurs,DEF,5.8,XI,False,False,75.0,75.0,23.900000000000002,98.9
"ARIMA (1,0,1, Budget = 75)",Đorđe Petrović,Chelsea,GK,4.5,XI,False,False,75.0,75.0,23.900000000000002,98.9
"ARIMA (1,0,1, Budget = 75)",Jordan Pickford,Everton,GK,4.6,Bench,False,False,75.0,75.0,23.900000000000002,98.9
"ARIMA (1,0,1, Budget = 75)",Julián Álvarez,Man City,FWD,6.7,Bench,False,False,75.0,75.0,23.900000000000002,98.9
"ARIMA (1,0,1, Budget = 75)",Kieran Trippier,Newcastle,DEF,6.9,Bench,False,False,75.0,75.0,23.900000000000002,98.9
"ARIMA (1,0,1, Budget = 75)",William Saliba,Arsenal,DEF,5.7,Bench,False,False,75.0,75.0,23.900000000000002,98.9
Weighted Avg. (Budget = 80),Bukayo Saka,Arsenal,MID,9.1,XI,True,False,80.0,79.2,19.4,98.6
Weighted Avg. (Budget = 80),Cole Palmer,Chelsea,MID,5.8,XI,False,False,80.0,79.2,19.4,98.6
Weighted Avg. (Budget = 80),Dominic Solanke,Bournemouth,FWD,7.0,XI,False,False,80.0,79.2,19.4,98.6
Weighted Avg. (Budget = 80),Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,XI,False,False,80.0,79.2,19.4,98.6
Weighted Avg. (Budget = 80),Gabriel dos Santos Magalhães,Arsenal,DEF,5.2,XI,False,False,80.0,79.2,19.4,98.6
Weighted Avg. (Budget = 80),Jordan Pickford,Everton,GK,4.6,XI,False,False,80.0,79.2,19.4,98.6
Weighted Avg. (Budget = 80),Mohamed Salah,Liverpool,MID,13.0,XI,False,False,80.0,79.2,19.4,98.6
Weighted Avg. (Budget = 80),Ollie Watkins,Aston Villa,FWD,8.8,XI,False,True,80.0,79.2,19.4,98.6
Weighted Avg. (Budget = 80),Phil Foden,Man City,MID,8.1,XI,False,False,80.0,79.2,19.4,98.6
Weighted Avg. (Budget = 80),Virgil van Dijk,Liverpool,DEF,6.4,XI,False,False,80.0,79.2,19.4,98.6
Weighted Avg. (Budget = 80),William Saliba,Arsenal,DEF,5.7,XI,False,False,80.0,79.2,19.4,98.6
Weighted Avg. (Budget = 80),Conor Bradley,Liverpool,DEF,4.1,Bench,False,False,80.0,79.2,19.4,98.6
Weighted Avg. (Budget = 80),Ederson Santana de Moraes,Man City,GK,5.5,Bench,False,False,80.0,79.2,19.4,98.6
Weighted Avg. (Budget = 80),Jarrad Branthwaite,Everton,DEF,4.2,Bench,False,False,80.0,79.2,19.4,98.6
Weighted Avg. (Budget = 80),Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,Bench,False,False,80.0,79.2,19.4,98.6
Monte Carlo (Budget = 80),Bukayo Saka,Arsenal,MID,9.1,XI,False,True,80.0,79.60000000000001,20.0,99.6
Monte Carlo (Budget = 80),Cole Palmer,Chelsea,MID,5.8,XI,False,False,80.0,79.60000000000001,20.0,99.6
Monte Carlo (Budget = 80),Dominic Solanke,Bournemouth,FWD,7.0,XI,False,False,80.0,79.60000000000001,20.0,99.6
Monte Carlo (Budget = 80),Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,XI,False,False,80.0,79.60000000000001,20.0,99.6
Monte Carlo (Budget = 80),Gabriel dos Santos Magalhães,Arsenal,DEF,5.2,XI,False,False,80.0,79.60000000000001,20.0,99.6
Monte Carlo (Budget = 80),Kieran Trippier,Newcastle,DEF,6.9,XI,False,False,80.0,79.60000000000001,20.0,99.6
Monte Carlo (Budget = 80),Mohamed Salah,Liverpool,MID,13.0,XI,False,False,80.0,79.60000000000001,20.0,99.6
Monte Carlo (Budget = 80),Ollie Watkins,Aston Villa,FWD,8.8,XI,True,False,80.0,79.60000000000001,20.0,99.6
Monte Carlo (Budget = 80),Phil Foden,Man City,MID,8.1,XI,False,False,80.0,79.60000000000001,20.0,99.6
Monte Carlo (Budget = 80),William Saliba,Arsenal,DEF,5.7,XI,False,False,80.0,79.60000000000001,20.0,99.6
Monte Carlo (Budget = 80),Đorđe Petrović,Chelsea,GK,4.5,XI,False,False,80.0,79.60000000000001,20.0,99.6
Monte Carlo (Budget = 80),Conor Bradley,Liverpool,DEF,4.1,Bench,False,False,80.0,79.60000000000001,20.0,99.6
Monte Carlo (Budget = 80),Jordan Pickford,Everton,GK,4.6,Bench,False,False,80.0,79.60000000000001,20.0,99.6
Monte Carlo (Budget = 80),Julián Álvarez,Man City,FWD,6.7,Bench,False,False,80.0,79.60000000000001,20.0,99.6
Monte Carlo (Budget = 80),Vitalii Mykolenko,Everton,DEF,4.6,Bench,False,False,80.0,79.60000000000001,20.0,99.6
"ARIMA (1,0,0, Budget = 80)",Bukayo Saka,Arsenal,MID,9.1,XI,True,False,80.0,79.89999999999999,19.8,99.69999999999999
"ARIMA (1,0,0, Budget = 80)",Chris Richards,Crystal Palace,DEF,3.9,XI,False,False,80.0,79.89999999999999,19.8,99.69999999999999
"ARIMA (1,0,0, Budget = 80)",Cole Palmer,Chelsea,MID,5.8,XI,False,False,80.0,79.89999999999999,19.8,99.69999999999999
"ARIMA (1,0,0, Budget = 80)",Dominic Solanke,Bournemouth,FWD,7.0,XI,False,False,80.0,79.89999999999999,19.8,99.69999999999999
"ARIMA (1,0,0, Budget = 80)",Emerson Palmieri dos Santos,West Ham,DEF,4.4,XI,False,False,80.0,79.89999999999999,19.8,99.69999999999999
"ARIMA (1,0,0, Budget = 80)",Mohamed Salah,Liverpool,MID,13.0,XI,False,False,80.0,79.89999999999999,19.8,99.69999999999999
"ARIMA (1,0,0, Budget = 80)",Ollie Watkins,Aston Villa,FWD,8.8,XI,False,True,80.0,79.89999999999999,19.8,99.69999999999999
"ARIMA (1,0,0, Budget = 80)",Phil Foden,Man City,MID,8.1,XI,False,False,80.0,79.89999999999999,19.8,99.69999999999999
"ARIMA (1,0,0, Budget = 80)",Son Heung-min,Spurs,MID,9.6,XI,False,False,80.0,79.89999999999999,19.8,99.69999999999999
"ARIMA (1,0,0, Budget = 80)",William Saliba,Arsenal,DEF,5.7,XI,False,False,80.0,79.89999999999999,19.8,99.69999999999999
"ARIMA (1,0,0, Budget = 80)",Đorđe Petrović,Chelsea,GK,4.5,XI,False,False,80.0,79.89999999999999,19.8,99.69999999999999
"ARIMA (1,0,0, Budget = 80)",Jakub Kiwior,Arsenal,DEF,4.3,Bench,False,False,80.0,79.89999999999999,19.8,99.69999999999999
"ARIMA (1,0,0, Budget = 80)",Jarrad Branthwaite,Everton,DEF,4.2,Bench,False,False,80.0,79.89999999999999,19.8,99.69999999999999
"ARIMA (1,0,0, Budget = 80)",Jordan Pickford,Everton,GK,4.6,Bench,False,False,80.0,79.89999999999999,19.8,99.69999999999999
"ARIMA (1,0,0, Budget = 80)",Julián Álvarez,Man City,FWD,6.7,Bench,False,False,80.0,79.89999999999999,19.8,99.69999999999999
"ARIMA (1,0,1, Budget = 80)",Bukayo Saka,Arsenal,MID,9.1,XI,True,False,80.0,79.69999999999999,20.0,99.69999999999999
"ARIMA (1,0,1, Budget = 80)",Cole Palmer,Chelsea,MID,5.8,XI,False,False,80.0,79.69999999999999,20.0,99.69999999999999
"ARIMA (1,0,1, Budget = 80)",Jakub Kiwior,Arsenal,DEF,4.3,XI,False,False,80.0,79.69999999999999,20.0,99.69999999999999
"ARIMA (1,0,1, Budget = 80)",Lewis Dunk,Brighton,DEF,5.1,XI,False,False,80.0,79.69999999999999,20.0,99.69999999999999
"ARIMA (1,0,1, Budget = 80)",Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,XI,False,False,80.0,79.69999999999999,20.0,99.69999999999999
"ARIMA (1,0,1, Budget = 80)",Mohamed Salah,Liverpool,MID,13.0,XI,False,False,80.0,79.69999999999999,20.0,99.69999999999999
"ARIMA (1,0,1, Budget = 80)",Ollie Watkins,Aston Villa,FWD,8.8,XI,False,True,80.0,79.69999999999999,20.0,99.69999999999999
"ARIMA (1,0,1, Budget = 80)",Pedro Porro,Spurs,DEF,5.8,XI,False,False,80.0,79.69999999999999,20.0,99.69999999999999
"ARIMA (1,0,1, Budget = 80)",Phil Foden,Man City,MID,8.1,XI,False,False,80.0,79.69999999999999,20.0,99.69999999999999
"ARIMA (1,0,1, Budget = 80)",Son Heung-min,Spurs,MID,9.6,XI,False,False,80.0,79.69999999999999,20.0,99.69999999999999
"ARIMA (1,0,1, Budget = 80)",Đorđe Petrović,Chelsea,GK,4.5,XI,False,False,80.0,79.69999999999999,20.0,99.69999999999999
"ARIMA (1,0,1, Budget = 80)",Chris Richards,Crystal Palace,DEF,3.9,Bench,False,False,80.0,79.69999999999999,20.0,99.69999999999999
"ARIMA (1,0,1, Budget = 80)",Daniel Muñoz,Crystal Palace,DEF,4.5,Bench,False,False,80.0,79.69999999999999,20.0,99.69999999999999
"ARIMA (1,0,1, Budget = 80)",Dominic Solanke,Bournemouth,FWD,7.0,Bench,False,False,80.0,79.69999999999999,20.0,99.69999999999999
"ARIMA (1,0,1, Budget = 80)",Jordan Pickford,Everton,GK,4.6,Bench,False,False,80.0,79.69999999999999,20.0,99.69999999999999
"ARIMA (0,0,1, Budget = 65)",Anthony Gordon,Newcastle,MID,6.1,XI,False,False,65.0,64.8,30.4,95.2
"ARIMA (0,0,1, Budget = 65)",Bukayo Saka,Arsenal,MID,9.1,XI,True,False,65.0,64.8,30.4,95.2
"ARIMA (0,0,1, Budget = 65)",Carlton Morris,Luton,FWD,5.0,XI,False,False,65.0,64.8,30.4,95.2
"ARIMA (0,0,1, Budget = 65)",Cole Palmer,Chelsea,MID,5.8,XI,False,False,65.0,64.8,30.4,95.2
"ARIMA (0,0,1, Budget = 65)",Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,XI,False,False,65.0,64.8,30.4,95.2
"ARIMA (0,0,1, Budget = 65)",Emerson Palmieri dos Santos,West Ham,DEF,4.4,XI,False,False,65.0,64.8,30.4,95.2
"ARIMA (0,0,1, Budget = 65)",Gabriel dos Santos Magalhães,Arsenal,DEF,5.2,XI,False,False,65.0,64.8,30.4,95.2
"ARIMA (0,0,1, Budget = 65)",Joachim Andersen,Crystal Palace,DEF,4.7,XI,False,False,65.0,64.8,30.4,95.2
"ARIMA (0,0,1, Budget = 65)",Jordan Pickford,Everton,GK,4.6,XI,False,False,65.0,64.8,30.4,95.2
"ARIMA (0,0,1, Budget = 65)",Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,XI,False,False,65.0,64.8,30.4,95.2
"ARIMA (0,0,1, Budget = 65)",Ollie Watkins,Aston Villa,FWD,8.8,XI,False,True,65.0,64.8,30.4,95.2
"ARIMA (0,0,1, Budget = 65)",André Onana,Man Utd,GK,4.8,Bench,False,False,65.0,64.8,30.4,95.2
"ARIMA (0,0,1, Budget = 65)",Kieran Trippier,Newcastle,DEF,6.9,Bench,False,False,65.0,64.8,30.4,95.2
"ARIMA (0,0,1, Budget = 65)",Mohamed Salah,Liverpool,MID,13.0,Bench,False,False,65.0,64.8,30.4,95.2
"ARIMA (0,0,1, Budget = 65)",William Saliba,Arsenal,DEF,5.7,Bench,False,False,65.0,64.8,30.4,95.2
Hybrid ICT Score (Budget = 65),Alphonse Areola,West Ham,GK,4.2,XI,False,False,65.0,65.0,28.699999999999996,93.69999999999999
Hybrid ICT Score (Budget = 65),Anthony Gordon,Newcastle,MID,6.1,XI,False,False,65.0,65.0,28.699999999999996,93.69999999999999
Hybrid ICT Score (Budget = 65),Cole Palmer,Chelsea,MID,5.8,XI,False,False,65.0,65.0,28.699999999999996,93.69999999999999
Hybrid ICT Score (Budget = 65),Dominic Solanke,Bournemouth,FWD,7.0,XI,False,True,65.0,65.0,28.699999999999996,93.69999999999999
Hybrid ICT Score (Budget = 65),Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,XI,False,False,65.0,65.0,28.699999999999996,93.69999999999999
Hybrid ICT Score (Budget = 65),Gabriel dos Santos Magalhães,Arsenal,DEF,5.2,XI,False,False,65.0,65.0,28.699999999999996,93.69999999999999
Hybrid ICT Score (Budget = 65),James Tarkowski,Everton,DEF,4.6,XI,False,False,65.0,65.0,28.699999999999996,93.69999999999999
Hybrid ICT Score (Budget = 65),Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,XI,False,False,65.0,65.0,28.699999999999996,93.69999999999999
Hybrid ICT Score (Budget = 65),Ollie Watkins,Aston Villa,FWD,8.8,XI,True,False,65.0,65.0,28.699999999999996,93.69999999999999
Hybrid ICT Score (Budget = 65),Pascal Groß,Brighton,MID,6.5,XI,False,False,65.0,65.0,28.699999999999996,93.69999999999999
Hybrid ICT Score (Budget = 65),William Saliba,Arsenal,DEF,5.7,XI,False,False,65.0,65.0,28.699999999999996,93.69999999999999
Hybrid ICT Score (Budget = 65),Bukayo Saka,Arsenal,MID,9.1,Bench,False,False,65.0,65.0,28.699999999999996,93.69999999999999
Hybrid ICT Score (Budget = 65),Jordan Pickford,Everton,GK,4.6,Bench,False,False,65.0,65.0,28.699999999999996,93.69999999999999
Hybrid ICT Score (Budget = 65),Trent Alexander-Arnold,Liverpool,DEF,8.6,Bench,False,False,65.0,65.0,28.699999999999996,93.69999999999999
Hybrid ICT Score (Budget = 65),Virgil van Dijk,Liverpool,DEF,6.4,Bench,False,False,65.0,65.0,28.699999999999996,93.69999999999999
"ARIMA (0,0,1, Budget = 70)",Anthony Gordon,Newcastle,MID,6.1,XI,False,False,70.0,70.0,27.300000000000004,97.3
"ARIMA (0,0,1, Budget = 70)",Bukayo Saka,Arsenal,MID,9.1,XI,True,False,70.0,70.0,27.300000000000004,97.3
"ARIMA (0,0,1, Budget = 70)",Cole Palmer,Chelsea,MID,5.8,XI,False,False,70.0,70.0,27.300000000000004,97.3
"ARIMA (0,0,1, Budget = 70)",Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,XI,False,False,70.0,70.0,27.300000000000004,97.3
"ARIMA (0,0,1, Budget = 70)",Emerson Palmieri dos Santos,West Ham,DEF,4.4,XI,False,False,70.0,70.0,27.300000000000004,97.3
"ARIMA (0,0,1, Budget = 70)",Gabriel dos Santos Magalhães,Arsenal,DEF,5.2,XI,False,False,70.0,70.0,27.300000000000004,97.3
"ARIMA (0,0,1, Budget = 70)",Jordan Pickford,Everton,GK,4.6,XI,False,False,70.0,70.0,27.300000000000004,97.3
"ARIMA (0,0,1, Budget = 70)",Julián Álvarez,Man City,FWD,6.7,XI,False,False,70.0,70.0,27.300000000000004,97.3
"ARIMA (0,0,1, Budget = 70)",Ollie Watkins,Aston Villa,FWD,8.8,XI,False,True,70.0,70.0,27.300000000000004,97.3
"ARIMA (0,0,1, Budget = 70)",Phil Foden,Man City,MID,8.1,XI,False,False,70.0,70.0,27.300000000000004,97.3
"ARIMA (0,0,1, Budget = 70)",William Saliba,Arsenal,DEF,5.7,XI,False,False,70.0,70.0,27.300000000000004,97.3
"ARIMA (0,0,1, Budget = 70)",André Onana,Man Utd,GK,4.8,Bench,False,False,70.0,70.0,27.300000000000004,97.3
"ARIMA (0,0,1, Budget = 70)",Dominic Solanke,Bournemouth,FWD,7.0,Bench,False,False,70.0,70.0,27.300000000000004,97.3
"ARIMA (0,0,1, Budget = 70)",Kieran Trippier,Newcastle,DEF,6.9,Bench,False,False,70.0,70.0,27.300000000000004,97.3
"ARIMA (0,0,1, Budget = 70)",Trent Alexander-Arnold,Liverpool,DEF,8.6,Bench,False,False,70.0,70.0,27.300000000000004,97.3
Hybrid ICT Score (Budget = 70),Bukayo Saka,Arsenal,MID,9.1,XI,False,True,70.0,69.60000000000001,28.6,98.2
Hybrid ICT Score (Budget = 70),Cole Palmer,Chelsea,MID,5.8,XI,False,False,70.0,69.60000000000001,28.6,98.2
Hybrid ICT Score (Budget = 70),Dominic Solanke,Bournemouth,FWD,7.0,XI,False,False,70.0,69.60000000000001,28.6,98.2
Hybrid ICT Score (Budget = 70),Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,XI,False,False,70.0,69.60000000000001,28.6,98.2
Hybrid ICT Score (Budget = 70),Gabriel dos Santos Magalhães,Arsenal,DEF,5.2,XI,False,False,70.0,69.60000000000001,28.6,98.2
Hybrid ICT Score (Budget = 70),Joachim Andersen,Crystal Palace,DEF,4.7,XI,False,False,70.0,69.60000000000001,28.6,98.2
Hybrid ICT Score (Budget = 70),Jordan Pickford,Everton,GK,4.6,XI,False,False,70.0,69.60000000000001,28.6,98.2
Hybrid ICT Score (Budget = 70),Julián Álvarez,Man City,FWD,6.7,XI,False,False,70.0,69.60000000000001,28.6,98.2
Hybrid ICT Score (Budget = 70),Ollie Watkins,Aston Villa,FWD,8.8,XI,True,False,70.0,69.60000000000001,28.6,98.2
Hybrid ICT Score (Budget = 70),Pascal Groß,Brighton,MID,6.5,XI,False,False,70.0,69.60000000000001,28.6,98.2
Hybrid ICT Score (Budget = 70),William Saliba,Arsenal,DEF,5.7,XI,False,False,70.0,69.60000000000001,28.6,98.2
Hybrid ICT Score (Budget = 70),Ederson Santana de Moraes,Man City,GK,5.5,Bench,False,False,70.0,69.60000000000001,28.6,98.2
Hybrid ICT Score (Budget = 70),Phil Foden,Man City,MID,8.1,Bench,False,False,70.0,69.60000000000001,28.6,98.2
Hybrid ICT Score (Budget = 70),Trent Alexander-Arnold,Liverpool,DEF,8.6,Bench,False,False,70.0,69.60000000000001,28.6,98.2
Hybrid ICT Score (Budget = 70),Virgil van Dijk,Liverpool,DEF,6.4,Bench,False,False,70.0,69.60000000000001,28.6,98.2
"ARIMA (0,0,1, Budget = 75)",Bukayo Saka,Arsenal,MID,9.1,XI,True,False,75.0,75.0,24.900000000000002,99.9
"ARIMA (0,0,1, Budget = 75)",Cole Palmer,Chelsea,MID,5.8,XI,False,False,75.0,75.0,24.900000000000002,99.9
"ARIMA (0,0,1, Budget = 75)",Dominic Solanke,Bournemouth,FWD,7.0,XI,False,False,75.0,75.0,24.900000000000002,99.9
"ARIMA (0,0,1, Budget = 75)",Emerson Palmieri dos Santos,West Ham,DEF,4.4,XI,False,False,75.0,75.0,24.900000000000002,99.9
"ARIMA (0,0,1, Budget = 75)",Gabriel dos Santos Magalhães,Arsenal,DEF,5.2,XI,False,False,75.0,75.0,24.900000000000002,99.9
"ARIMA (0,0,1, Budget = 75)",Jordan Pickford,Everton,GK,4.6,XI,False,False,75.0,75.0,24.900000000000002,99.9
"ARIMA (0,0,1, Budget = 75)",Julián Álvarez,Man City,FWD,6.7,XI,False,False,75.0,75.0,24.900000000000002,99.9
"ARIMA (0,0,1, Budget = 75)",Ollie Watkins,Aston Villa,FWD,8.8,XI,False,True,75.0,75.0,24.900000000000002,99.9
"ARIMA (0,0,1, Budget = 75)",Phil Foden,Man City,MID,8.1,XI,False,False,75.0,75.0,24.900000000000002,99.9
"ARIMA (0,0,1, Budget = 75)",Son Heung-min,Spurs,MID,9.6,XI,False,False,75.0,75.0,24.900000000000002,99.9
"ARIMA (0,0,1, Budget = 75)",William Saliba,Arsenal,DEF,5.7,XI,False,False,75.0,75.0,24.900000000000002,99.9
"ARIMA (0,0,1, Budget = 75)",Jarrod Bowen,West Ham,MID,7.7,Bench,False,False,75.0,75.0,24.900000000000002,99.9
"ARIMA (0,0,1, Budget = 75)",Kieran Trippier,Newcastle,DEF,6.9,Bench,False,False,75.0,75.0,24.900000000000002,99.9
"ARIMA (0,0,1, Budget = 75)",Pedro Porro,Spurs,DEF,5.8,Bench,False,False,75.0,75.0,24.900000000000002,99.9
"ARIMA (0,0,1, Budget = 75)",Đorđe Petrović,Chelsea,GK,4.5,Bench,False,False,75.0,75.0,24.900000000000002,99.9
Hybrid ICT Score (Budget = 75),Bukayo Saka,Arsenal,MID,9.1,XI,False,True,75.0,75.0,20.8,95.8
Hybrid ICT Score (Budget = 75),Dominic Solanke,Bournemouth,FWD,7.0,XI,False,False,75.0,75.0,20.8,95.8
Hybrid ICT Score (Budget = 75),Douglas Luiz Soares de Paulo,Aston Villa,MID,5.5,XI,False,False,75.0,75.0,20.8,95.8
Hybrid ICT Score (Budget = 75),Gabriel dos Santos Magalhães,Arsenal,DEF,5.2,XI,False,False,75.0,75.0,20.8,95.8
