model,name,position,reference_cost,bootstrap_mean_cost,bootstrap_sd_cost,absolute_cv
Full Ridge,Joško Gvardiol,DEF,0.8486652208247423,0.8451327728389209,0.03097193979590406,0.0366474248677695
Full Ridge,Julio Enciso,MID,0.5209113845333679,0.5199705516199944,0.03400506143260487,0.0653980524986663
Full Ridge,Julián Álvarez,FWD,4.059317392886975,4.127036263003563,0.18045948554480212,0.04372616910651224
Full Ridge,Jurriën Timber,DEF,0.14186706118474923,0.1419955794003546,0.019165702785543595,0.1349739397978451
Full Ridge,Justin Hubner,DEF,0.1392523209915626,0.1393550514989515,0.01985600948436807,0.14248503567534807
Full Ridge,Justin Kluivert,MID,2.0320563866336756,2.0300346189663783,0.05555119503930979,0.027364654041020488
Full Ridge,Jérémy Doku,MID,2.5037802544590253,2.508795273208753,0.11052843118446813,0.04405637732372721
Full Ridge,Jóhann Berg Gudmundsson,MID,1.6139114715169187,1.616626793304158,0.06391467248479805,0.03953582406868653
Full Ridge,Kacper Kozłowski,MID,0.15927891458345034,0.1596412920054319,0.01681922127156853,0.10535633394270102
Full Ridge,Kaden Rodney,MID,0.15926091173711057,0.15962356281433387,0.016820274280099787,0.10537463256389212
Full Ridge,Kaelan Casey,DEF,0.1391590912172893,0.13926086425477072,0.01989515011933606,0.1428624633762066
Full Ridge,Kai Havertz,MID,5.403088530419085,5.38782441884338,0.2647427547303815,0.04913722759867045
Full Ridge,Kaide Gordon,MID,0.2555105935155752,0.2560689348835625,0.017309741412072185,0.0675979748185508
Full Ridge,Kaine Kesler-Hayden,DEF,0.13913821466668286,0.13923977330196158,0.019904044135412493,0.14294797860843753
Full Ridge,Kalvin Phillips,MID,0.7433926629644213,0.7449364555085606,0.05923132188483748,0.0795119119850308
Full Ridge,Kaoru Mitoma,MID,2.0616849449461805,2.057134536900998,0.09511248304924402,0.04623542181763556
Full Ridge,Karl Darlow,GK,0.03349675257297731,0.034788161471460306,0.01317777117791592,0.3788004487884986
Full Ridge,Karl Hein,GK,0.03402913375771299,0.03529526868598834,0.013134366237773998,0.37212824060433153
Full Ridge,Keane Lewis-Potter,MID,2.5994292995487114,2.6021000861346666,0.06445727850315133,0.02477125259194026
Full Ridge,Keinan Davis,FWD,0.20131431945329697,0.19854373904567835,0.03311945312753813,0.16681187372984066
Full Ridge,Kell Watts,DEF,0.13942278315379641,0.13952726430782111,0.019786901036734906,0.1418138679554528
Full Ridge,Kenny Tete,DEF,0.313117338838435,0.31368384732380633,0.01759127230718264,0.05607962430090862
Full Ridge,Kepa Arrizabalaga,GK,0.03556067363955062,0.03675410108969715,0.013076655019000811,0.35578764359078385
Full Ridge,Kevin De Bruyne,MID,3.1445910920087154,3.143540093080607,0.17584455121831744,0.05593838348216938
Full Ridge,Kevin Mbabu,DEF,0.1402431405139799,0.14035604673919863,0.019499689216038257,0.1389301684470455
Full Ridge,Kevin Schade,MID,0.16072824131416416,0.16107767821506339,0.016775326285016108,0.10414432633315261
Full Ridge,Ki-Jana Hoever,DEF,0.13936327715332678,0.13946714718064634,0.019810663471335605,0.14204537679168003
Full Ridge,Kieffer Moore,FWD,0.26136076998538,0.25921776932051127,0.03247111858948545,0.12526578974351232
Full Ridge,Kieran Tierney,DEF,0.139706355651431,0.13981374909538838,0.019679050649845146,0.14075189870217306
Full Ridge,Kieran Trippier,DEF,3.105952971363926,3.1179548016112486,0.3368450293913368,0.10803396804125166
Full Ridge,Kjell Scherpen,GK,0.033421389803357515,0.0347163764323252,0.013184878108544369,0.3797884302310892
Full Ridge,Kobbie Mainoo,MID,2.5694606693032873,2.575286375512821,0.0866222104111097,0.03363595258172423
Full Ridge,Konstantinos Mavropanos,DEF,1.199921948127617,1.197840606451263,0.03541126695985946,0.029562586849321552
Full Ridge,Konstantinos Tsimikas,DEF,0.3752948951557442,0.3748572010672301,0.026812574507820305,0.07152743613163645
Full Ridge,Kortney Hause,DEF,0.14029678818230806,0.14041024536915303,0.01948357397871498,0.13876176861233064
Full Ridge,Kristian Sekularac,MID,0.15926856967144012,0.15963110434296676,0.016819825930708687,0.10536684564037947
Full Ridge,Kristoffer Ajer,DEF,1.640588252298048,1.6458329449204099,0.0573587266165125,0.0348508800929892
Full Ridge,Kurt Zouma,DEF,1.6319553880134285,1.6307643858318726,0.06228319103381757,0.03819263627225104
Full Ridge,Kyle Walker,DEF,2.65824148736079,2.6530943076762563,0.14170230654909186,0.053410203376148914
Full Ridge,Lawrence Vigouroux,GK,0.03650873368033395,0.03765715345193577,0.013091255578772212,0.3476432597456262
Full Ridge,Leander Dendoncker,MID,0.31140607061338343,0.31140791099158455,0.017699067022837855,0.056835637111724346
Full Ridge,Leandro Trossard,MID,3.1366806503849314,3.1290203659285862,0.09340881213976661,0.029852414243410036
Full Ridge,Leigh Kavanagh,DEF,0.13918221111677292,0.13928422159565326,0.019885355551942263,0.14276818525554252
Full Ridge,Leo Castledine,MID,0.15928941193443946,0.159651629789702,0.0168186088829708,0.10534567611445486
Full Ridge,Leon Bailey,MID,5.492403738351352,5.500082052580043,0.2075935671055048,0.03774372184286312
Full Ridge,Lesley Ugochukwu,MID,0.19343017401340368,0.19372635223759482,0.016501247310509972,0.08517812429706048
Full Ridge,Levi Colwill,DEF,1.4786283407204235,1.4837900612556083,0.05617800634653601,0.03786115557277505
Full Ridge,Lewis Cook,MID,2.130152357352149,2.132769573688972,0.07161576908484028,0.03357876536140243
Full Ridge,Lewis Dobbin,MID,0.31788078031688205,0.31855572348283123,0.01817422996815929,0.05705196494182218
Full Ridge,Lewis Dunk,DEF,4.886264142517038,4.861219587910873,0.1421483503048942,0.02924129382231486
Full Ridge,Lewis Hall,DEF,0.1837379633149987,0.1852067189990004,0.019030078546204466,0.10275047605755154
Full Ridge,Lewis Koumas,FWD,0.19928644815691357,0.1961709918989796,0.03331447383695124,0.16982364983966078
Full Ridge,Lewis Miley,MID,2.512090010545121,2.5135950876740116,0.10218004331852935,0.04065095600305418
Full Ridge,Lewis O'Brien,MID,0.15938647121104316,0.1597472137007272,0.016813003046963274,0.1052475511620566
Full Ridge,Lewis Orford,MID,0.1592802688786728,0.15964262571446589,0.016819142198633303,0.10535495844772522
Full Ridge,Lisandro Martínez,DEF,0.596717250262076,0.5964451917611675,0.02466201137490875,0.04134832791943115
Full Ridge,Lloyd Kelly,DEF,0.9434519508798257,0.9425336397458389,0.03435613359183513,0.03645083012750559
Full Ridge,Lorenz Assignon,DEF,2.0714877071894477,2.080032587658843,0.07222578179530584,0.03472338953910272
Full Ridge,Loris Karius,GK,0.7450026383366357,0.7500775058436114,0.05222982923954669,0.06963257641062554
Full Ridge,Louie Marsh,FWD,0.19966797468023204,0.19661740384396248,0.03327603908419104,0.16924259212881906
Full Ridge,Louie Watson,MID,0.16118149218757122,0.16151494916417503,0.01672777277902419,0.10356795371319419
Full Ridge,Loïc Mbe Soh,DEF,0.13940030160545316,0.13950455187394606,0.019795832735587535,0.14190098079003696
Full Ridge,Luc De Fougerolles,DEF,0.13958248613096194,0.13968860743477718,0.019725061307512923,0.14120737309750092
Full Ridge,Luca Barrington,MID,0.15929816679369568,0.15966025156927283,0.0168180990564732,0.10533679416868652
Full Ridge,Luca Koleosho,MID,0.18947704813116564,0.18977102145476393,0.01676336471176417,0.08833469190004906
Full Ridge,Lucas Bergström,GK,0.03374140794602898,0.035021202210511075,0.013156341915879582,0.37566791216353246
Full Ridge,Lucas Digne,DEF,0.5897640466046182,0.594488529895765,0.028312571765975028,0.047625093407503136
Full Ridge,Lucas Tolentino Coelho de Lima,MID,1.1445441062572081,1.1456049378466389,0.04995567330228191,0.043606370444057414
Full Ridge,Luis Díaz,MID,7.437450906612916,7.417425930680339,0.307856452060796,0.04150448618400412
Full Ridge,Luis Sinisterra,MID,1.4702602365585902,1.4694760315416708,0.033815963766998504,0.02301225950008941
Full Ridge,Lukasz Fabianski,GK,0.1132236068468268,0.11489382900989668,0.02392660107314441,0.2082496621388032
Full Ridge,Luke Berry,MID,0.6181881654669706,0.6189927344780847,0.031564926215323794,0.05099401730771259
Full Ridge,Luke Chambers,DEF,0.13921627112786053,0.13931863140310077,0.01987103211612318,0.14263011282840463
Full Ridge,Luke Cundle,MID,0.1594137171602335,0.159774045493363,0.016811447698523593,0.10522014164823748
Full Ridge,Luke Freeman,MID,0.15938985526257193,0.15975054631242142,0.016812809430457674,0.1052441435635353
Full Ridge,Luke Harris,MID,0.15961439926474622,0.1599729354675664,0.01680369746248308,0.10504087715443548
Full Ridge,Luke McNally,DEF,0.1391670670167604,0.13926892196571322,0.019891764676892916,0.14282988908171554
Full Ridge,Luke Plange,FWD,0.1994419662620721,0.1963529586445681,0.033298710025026775,0.16958598563978375
Full Ridge,Luke Shaw,DEF,1.1746074144254437,1.172208261458965,0.04407188274220849,0.037597314565378785
Full Ridge,Luke Thomas,DEF,0.1885077928381065,0.18897366832108992,0.01870826902349509,0.09899934308153134
Full Ridge,Lyle Foster,FWD,0.8385039899160656,0.8347188500838716,0.047928953166676905,0.057419277355316774
Full Ridge,Mackenzie Hunt,MID,0.15937019555490642,0.159731185445392,0.01681393597742122,0.10526395287518525
Full Ridge,Mads Bech Sørensen,DEF,0.13957274258904856,0.13967876382667524,0.019728753112958672,0.14124375511684592
Full Ridge,Mads Bidstrup,MID,0.1592803893921102,0.15964274439601894,0.016819135163199748,0.10535483605491795
Full Ridge,Mads Juel Andersen,DEF,0.16688045524199488,0.16715063329667937,0.01887449084754687,0.11291905077048746
Full Ridge,Mads Roerslev Rasmussen,DEF,2.184689957133708,2.185612560437392,0.055098651693269905,0.0252097067388025
Full Ridge,Mahamadou Susoho,MID,0.15927738572712236,0.15963978638873735,0.016819310560350218,0.10535788690792702
Full Ridge,Mahmoud Dahoud,MID,0.17016270845591983,0.17049400931182818,0.016739838416642557,0.0981843202832184
Full Ridge,Malang Sarr,DEF,0.13966774709929625,0.13977474403337103,0.019693207634006157,0.14089246072455286
Full Ridge,Malcolm Ebiowei,MID,0.1596644393118869,0.16002095650150447,0.016797511967136313,0.10497070092802743
Full Ridge,Malo Gusto,DEF,3.026355395796016,3.0274341492299714,0.11313370864063278,0.0373695027088891
Full Ridge,Manor Solomon,MID,0.16161680752298693,0.1619616966509062,0.01675917066378507,0.10347613670600121
Full Ridge,Manuel Akanji,DEF,3.599444895479225,3.5840950127626923,0.07393228306412065,0.02062788034381158
Full Ridge,Manuel Benson Hedilazio,MID,0.28063560243593894,0.28096476815934496,0.016814477930235508,0.059845503193836136
Full Ridge,Marc Cucurella Saseta,DEF,0.1805598161911874,0.18066689139193265,0.01865267875298532,0.1032434809127303
Full Ridge,Marc Guéhi,DEF,0.6218365828077569,0.61967676065092,0.031041226445626565,0.05009261023928069
Full Ridge,Marcelo de Araújo Pitaluga Filho,GK,0.03343542560708952,0.034729745908066094,0.01318353647205118,0.37960359707063857
Full Ridge,Marcos Senesi,DEF,2.361515681094783,2.363744675085115,0.07374576308747088,0.031198700885414116
Full Ridge,Marcus Bettinelli,GK,0.02723438651510535,0.028514368191108763,0.013156667717747582,0.4614048478847251
Full Ridge,Marcus Oliveira Alencar,MID,0.15992553601256354,0.16027808435862176,0.016783723501124233,0.10471627214841611
Full Ridge,Marcus Rashford,MID,3.2239073928664137,3.2200395802352886,0.0827546501067438,0.025699885993543253
Full Ridge,Marcus Tavernier,MID,2.906403293876984,2.909204670262013,0.06782526069895077,0.023314021661061817
Full Ridge,Marek Rodák,GK,0.037615104896825326,0.038710531400212266,0.013157629694988402,0.33989793524033757
Full Ridge,Mario Lemina,MID,2.7053345628964864,2.701092526477832,0.07025903274202808,0.026011338765075324
Full Ridge,Mark Flekken,GK,3.5915286454839253,3.5170827949545473,0.17988344396665396,0.051145638147815815
Full Ridge,Mark Gillespie,GK,0.03443058833346413,0.035677664829025915,0.013109562316025562,0.367444516866478
Full Ridge,Mark O’Mahony,FWD,0.1997057652728762,0.19666162140403562,0.03327227585389296,0.16918540392553783
Full Ridge,Mark Travers,GK,0.03445567894346713,0.035701564301272914,0.013108239486228775,0.3671614883766146
Full Ridge,Martin Dubravka,GK,1.7716420789424812,1.776678765223532,0.119495209946301,0.0672576338983073
Full Ridge,Martin Ødegaard,MID,5.01710792516452,5.020377244466329,0.16958464437414064,0.033779263213947516
Full Ridge,Marvelous Nakamba,MID,0.20511257299496255,0.20533680679015567,0.016516980010586508,0.08043847700167105
Full Ridge,Mason Burstow,FWD,0.20040072340469053,0.19746848803737233,0.0332074853731402,0.16816599804448518
Full Ridge,Mason Holgate,DEF,0.40605390377344475,0.4226780126829878,0.07625421948938245,0.18040734838642714
Full Ridge,Mason Mount,MID,0.175111800714009,0.17528580483514378,0.01694984582894375,0.09669833700957742
Full Ridge,Mateo Kovačić,MID,1.3616527619746408,1.363584956682656,0.04166319912862797,0.030554164538443316
Full Ridge,Matheus França de Oliveira,MID,1.6716646236253232,1.6757641406330248,0.058164377851663396,0.03470916726365301
Full Ridge,Matheus Luiz Nunes,MID,1.69300376619249,1.6958642042166046,0.07035220777821868,0.041484576184398866
Full Ridge,Matheus Santos Carneiro Da Cunha,FWD,2.2881694432273116,2.2954533998790407,0.04770745295232237,0.020783455222761798
Full Ridge,Mathias Jensen,MID,2.3619406772180342,2.365377984480003,0.07358222532891817,0.031108019864780408
Full Ridge,Mathias Jorgensen,DEF,0.9091311328615346,0.9109168578853403,0.03865206841612081,0.04243204863487778
Full Ridge,Matija Šarkić,GK,0.03662693386108821,0.03776974226261803,0.013095773815982177,0.34672658671921885
Full Ridge,Matt Doherty,DEF,0.7519645054689696,0.7535289860707319,0.018331411162267258,0.024327413412264586
Full Ridge,Matt Macey,GK,0.03569189923829944,0.03687909695687703,0.013076378440708731,0.3545742580410531
Full Ridge,Matt Ritchie,MID,0.9642011918492646,0.9613210868180835,0.05630854793317295,0.05857413168741669
Full Ridge,Matt Targett,DEF,0.13977233903191208,0.13987888971609735,0.019705738378096336,0.1408771432064676
Full Ridge,Matt Turner,GK,0.6334443006111043,0.6286898803963945,0.09231797987031028,0.14684184165983868
Full Ridge,Matthew Cox,GK,0.03347422545043388,0.034766703789085515,0.013179870629113076,0.3790946276952116
Full Ridge,Matthew Dibley-Dias,MID,0.15938172517382201,0.15974253980642944,0.016813274797112275,0.10525233176764329
Full Ridge,Matthew Whittingham,MID,0.15930462073814883,0.15966660740947639,0.016817723750159257,0.10533025047015002
Full Ridge,Matty Cash,DEF,1.823335518809573,1.8326254874416077,0.13240144386716318,0.07224686373428048
Full Ridge,Matz Sels,GK,2.6821075048278153,2.5820232898418736,0.26547334126735095,0.10281601343867386
Full Ridge,Mauro Bandeira,MID,0.15926566435863526,0.1596282431928495,0.016819995953678155,0.10536979933656003
Full Ridge,Max Aarons,DEF,0.2213239312516258,0.22211113930670032,0.01867859229735231,0.08409570251926957
Full Ridge,Max Kilman,DEF,2.874283866339426,2.868358650191634,0.055363112363127305,0.019301321457631707
Full Ridge,Max Kinsey,DEF,0.13914331688162035,0.1392449279166533,0.019901866081417807,0.14292704502192213
Full Ridge,Max Kinsey-Wellings,DEF,0.13911990530041832,0.13922127589848063,0.019911883325667085,0.14302327856976918
Full Ridge,Max Lowe,DEF,0.5322750138600993,0.5355023884597749,0.024844198596289436,0.04639418820847266
Full Ridge,Maxime Esteve,DEF,1.2129456279126356,1.2190119746968962,0.0573254494537877,0.047026157776703964
Full Ridge,Maxwel Cornet,MID,0.6994393195476638,0.6992371949891208,0.033785989633034336,0.048318353021194756
Full Ridge,Micah Hamilton,MID,0.15927513635980312,0.15963757121329777,0.016819441974516593,0.10536017208657919
Full Ridge,Michael Keane,DEF,0.2538906894631227,0.2537829693060922,0.018836260275546673,0.07422192405995504
Full Ridge,Michael Ndiweni,FWD,0.20122335647220957,0.19814602342457893,0.03329179424680684,0.16801646417839325
Full Ridge,Michael Obafemi,FWD,0.20164595515855924,0.19860947216646585,0.033272443165585135,0.16752697040399772
Full Ridge,Michael Olakigbe,MID,0.18883083373028628,0.1891937941171629,0.016764059989151266,0.08860787462600232
Full Ridge,Michael Olise,MID,1.3932383047183658,1.3941122498970138,0.03467340560740683,0.024871315498424345
Full Ridge,Michail Antonio,FWD,0.8132916461545914,0.8165566791269625,0.06705152966397945,0.08211497300551004
Full Ridge,Michale Olakigbe,MID,0.32550625298654456,0.3256366535966423,0.018279079912867667,0.056133361250879
Full Ridge,Michał Karbownik,DEF,0.13918111508637523,0.139283114309022,0.019885818566106522,0.14277264451444296
Full Ridge,Micky van de Ven,DEF,1.7258684238360804,1.7233966007078132,0.05279527021927508,0.03063442866116344
Full Ridge,Miguel Almirón Rejala,MID,2.448080626562809,2.4528943541355592,0.09772629583631486,0.03984121683493997
Full Ridge,Mike Trésor,MID,0.2623540614518115,0.26288270558414906,0.016524256815030402,0.06285790759157021
Full Ridge,Mikkel Damsgaard,MID,1.5687963414653012,1.5702630640658957,0.06946342558726415,0.04423680794439749
Full Ridge,Milos Kerkez,DEF,1.185309355247879,1.1822757969311732,0.03695026205960183,0.031253504601475746
Full Ridge,Mohamed Dräger,DEF,0.13943290134101433,0.1395374864088353,0.019782899363622593,0.1417748009711172
Full Ridge,Mohamed Elneny,MID,0.3670791509741199,0.36722384928586543,0.01760660792848188,0.04794516468012952
Full Ridge,Mohamed Salah,MID,3.6882876192513927,3.6816859282998258,0.15864867866103743,0.043091312445084136
Full Ridge,Mohammed Kudus,MID,3.3058427478629007,3.311437826847659,0.08441236764040065,0.025491152802575023
Full Ridge,Moisés Caicedo Corozo,MID,2.333634479571222,2.3353394775717637,0.07692034000998017,0.03293754109358024
Full Ridge,Morgan Gibbs-White,MID,3.843984225330706,3.8431462828784766,0.094533391777339,0.0245979166076745
Full Ridge,Morgan Rogers,MID,0.49905562228443845,0.49795407288651117,0.04338197354694994,0.08712043119855581
Full Ridge,Morgan Sanson,MID,0.15932265667108747,0.1596843691842351,0.016816677318403618,0.10531198140627938
Full Ridge,Moussa Diaby,MID,1.3530876650764907,1.351832930282581,0.05309913492473514,0.039279361920585516
Full Ridge,Moussa Niakhaté,DEF,1.830214263207468,1.8262694513463704,0.19063237262140564,0.10438348650078268
Full Ridge,Murillo Santiago Costa dos Santos,DEF,1.9408775444692519,1.932690560024777,0.05723398409566273,0.029613630489781557
Full Ridge,Mykhailo Mudryk,MID,0.9043106903047303,0.904527774339207,0.030078256385026286,0.03325299370381372
Full Ridge,Myles Lewis-Skelly,MID,0.15928967868089394,0.15965189248143272,0.016818593337159713,0.10534540540517358
Full Ridge,Myles Peart-Harris,MID,0.17309219210967297,0.17343584153414157,0.016853274089456263,0.09717295998554386
Full Ridge,Máximo Perrone,MID,0.15940997235703885,0.15977035761366826,0.016811660996965152,0.10522390541064248
Full Ridge,Naouirou Ahamada,MID,0.6988157560788344,0.6993081239966304,0.04205822803191331,0.060142627532403674
Full Ridge,Nathan Aké,DEF,3.406092827340367,3.3923338562461067,0.08902714777907192,0.02624362800116251
Full Ridge,Nathan Collins,DEF,1.68515644590362,1.688503314455504,0.04624976947349873,0.027390985304884055
Full Ridge,Nathan Fraser,FWD,0.3073658435189162,0.30437659204913464,0.03377013098262843,0.11094851530888097
Full Ridge,Nathan Patterson,DEF,0.2906557137985232,0.29145089293183774,0.018117665176028825,0.06216369760879766
Full Ridge,Nathan Redmond,MID,0.1855116961732901,0.18593920631419364,0.016670638402401464,0.08965639217708607
Full Ridge,Nathaniel Clyne,DEF,0.35081938615799907,0.3515687274135961,0.017786284853358855,0.05059120298954955
Full Ridge,Nathaniel Phillips,DEF,0.13972629853528257,0.13983389679268374,0.019671803421184353,0.14067979132663064
Full Ridge,Nayef Aguerd,DEF,0.9007031057923334,0.9069427851764365,0.04163786985257724,0.0459101395734429
Full Ridge,Neal Maupay,FWD,3.8293855146548577,3.8211771766587885,0.1412596324039784,0.03696756938329012
Full Ridge,Neco Williams,DEF,1.9099291285019384,1.9120745279579354,0.053287065692795114,0.027868717936274604
Full Ridge,Nick Pope,GK,0.12420993497620048,0.12235747082902385,0.04706488984911417,0.3846507248820162
Full Ridge,Nicolas Jackson,FWD,2.74927818793994,2.757640902384059,0.10048239198349025,0.03643780881572375
Full Ridge,Nicolas Pépé,MID,0.15993757172318507,0.16028993711843434,0.01678310573510238,0.10470467477132861
Full Ridge,Nicolás Domínguez,MID,2.8729228102921827,2.874759395480362,0.05933230662051005,0.020639051293750387
Full Ridge,Nicolò Zaniolo,MID,0.5283211752073961,0.5289686086382336,0.025339009362065908,0.047902671251698954
Full Ridge,Nikola Vlašić,MID,0.16000247176523708,0.1603538506366689,0.016779801683198273,0.10464233703509926
Full Ridge,Noha Lemina,MID,0.1593169859536158,0.15967878466544164,0.016817005950815353,0.10531772261449934
Full Ridge,Noni Madueke,MID,1.0344579738731292,1.0340868482986205,0.029120640122916888,0.028160729604896316
Full Ridge,Norberto Bercique Gomes Betuncal,FWD,0.7813605750701768,0.7794783831816255,0.0424732667095463,0.05448934521593993
Full Ridge,Norberto Murara Neto,GK,2.8301031649966664,2.83309212593694,0.08485920979414749,0.02995285928659431
Full Ridge,Nuno Varela Tavares,DEF,1.4793382253740803,1.4724208807610795,0.05304452709259282,0.03602538362888106
Full Ridge,Nélson Cabral Semedo,DEF,2.6030556041993007,2.595322712769969,0.06498124003702867,0.0250378265937012
Full Ridge,Odsonne Edouard,FWD,1.68141006809849,1.676408782108363,0.051835233879074016,0.03092040225050753
Full Ridge,Odysseas Vlachodimos,GK,0.05731026050004127,0.05845604928179815,0.013060580255276386,0.22342564055801056
Full Ridge,Oleksandr Zinchenko,DEF,1.0190684157505958,1.0126780051331992,0.07897851533664467,0.07798976074952521
Full Ridge,Oliver Arblaster,MID,0.1592655971837727,0.1596281770390893,0.016819999885925065,0.10536986763813153
Full Ridge,Oliver McBurnie,FWD,0.8918371608091886,0.888020670973125,0.03366664533017235,0.03791200636498611
Full Ridge,Oliver Norwood,MID,1.1690368653721348,1.1723317942778162,0.042188424335005525,0.035986761206109386
Full Ridge,Oliver Scarles,DEF,0.13913615707050325,0.13923769457426624,0.019904923288451358,0.1429564267730282
Full Ridge,Oliver Skipp,MID,0.6683379378142177,0.6692787600759122,0.02013718020141675,0.03008788176563785
Full Ridge,Oliwier Zych,GK,0.03400197796815552,0.035269402075379874,0.013136290838822118,0.37245572836041996
Full Ridge,Ollie Harrison,MID,0.15926091173711057,0.15962356281433387,0.016820274280099787,0.10537463256389212
Full Ridge,Ollie Watkins,FWD,7.224960443799813,7.377977906714114,0.40223050953086387,0.054517716726262586
Full Ridge,Olu Aina,DEF,0.2587115617395016,0.25846798182407765,0.018436267671080114,0.07132901932754086
Full Ridge,Omar Richards,DEF,0.13922205631686269,0.13932447600600156,0.019868611782371683,0.14260675763471609
Full Ridge,Omari Forson,MID,0.7264173581163962,0.7254723658994358,0.03693674461785797,0.05091406145024427
Full Ridge,Omari Kellyman,MID,0.16007963419626714,0.16042984014741068,0.016775932925213947,0.10456865698924471
Full Ridge,Orel Mangala,MID,0.44261165718060785,0.4425736439093873,0.01973623314441784,0.04459423514261198
Full Ridge,Oscar Bobb,MID,1.0890750728991645,1.0875083749496013,0.049355574898536016,0.045384087180775336
Full Ridge,Owen Beck,DEF,0.22522682630067176,0.22824549118284396,0.02040870329604197,0.08941558139999739
Full Ridge,Owen Dodgson,DEF,0.13927167410916522,0.13937460337309807,0.019848003176277478,0.1424076029342697
Full Ridge,Owen Hesketh,MID,0.15926992825769465,0.15963244227780618,0.016819746455597532,0.10536546466116427
Full Ridge,Pablo Fornals Malla,MID,0.357614490587808,0.3581108291842375,0.016656033053339306,0.04651083322802916
Full Ridge,Pablo Sarabia,MID,4.633861928678142,4.631568892663463,0.1115169405241026,0.024077573519579645
Full Ridge,Pape Matar Sarr,MID,2.3655473256679063,2.3645945949382257,0.040674088969636917,0.017201294909793836
Full Ridge,Pascal Groß,MID,6.277865590158344,6.28060801140374,0.1835581267884154,0.02922617148771707
Full Ridge,Pau Torres,DEF,1.122122411758112,1.1183228219418053,0.05355752981412827,0.04789093879094177
Full Ridge,Paul Dummett,DEF,0.1418669164324146,0.1419881350501571,0.01926227994662779,0.135661194083741
Full Ridge,Pedro Lomba Neto,MID,3.5739145337933156,3.5728984019167505,0.06687992252587556,0.018718674589234482
Full Ridge,Pedro Porro,DEF,2.0271133463293625,2.0296251211277023,0.2427510148510269,0.11960386788874063
Full Ridge,Pelly Ruddock Mpanzu,MID,0.7600343407441392,0.7622063635218181,0.07472488960984017,0.0980376092172329
Full Ridge,Pervis Estupiñán,DEF,1.5054328626415616,1.5100968560787449,0.21365264986596214,0.14148274596157498
Full Ridge,Phil Foden,MID,7.629893587573609,7.614152388827969,0.22119426796569816,0.029050412530520178
Full Ridge,Philip Billing,MID,0.2644937113752007,0.26516670284856886,0.017156617459658005,0.06470125123309992
Full Ridge,Philippe Coutinho Correia,MID,0.16201902098581197,0.1623403237719467,0.01670094446086761,0.10287613128287738
Full Ridge,Pierre-Emerick Aubameyang,FWD,0.19957281908984528,0.19650606534038714,0.033285549760574296,0.169386882297588
Full Ridge,Pierre-Emile Højbjerg,MID,1.1289965901645682,1.1307954096196582,0.02946065509308889,0.02605303739515351
Full Ridge,Radek Vítek,GK,0.033742252856538826,0.03502200701020619,0.01315627227128657,0.37565729078440707
Full Ridge,Radu Dragusin,DEF,0.3119434413868779,0.31571714210399293,0.02134973245196305,0.06762297514061096
Full Ridge,Raheem Sterling,MID,3.285249174967658,3.281344694649978,0.0797048508847205,0.024290301172770465
Full Ridge,Raphaël Varane,DEF,1.713358076587288,1.712417790667634,0.05758383427596035,0.03362721094687394
Full Ridge,Rasmus Højlund,FWD,4.092757510620018,4.105270286086439,0.09978661729103988,0.024306954314125474
Full Ridge,Rayan Aït-Nouri,DEF,3.4960092412524184,3.4927388078861292,0.10377282801965908,0.029711018695516008
Full Ridge,Raúl Jiménez,FWD,0.6783699869136308,0.6778692413670983,0.03181412524036603,0.04693253993381472
Full Ridge,Reece Burke,DEF,0.8952058010340065,0.8934076377374276,0.023481336790202253,0.02628289237561165
Full Ridge,Reece James,DEF,0.19025235917451908,0.19043962452627292,0.02908995681159098,0.1527515971739261
Full Ridge,Reiss Nelson,MID,0.6899528531776038,0.690394047768831,0.034226401116234366,0.04957516830691827
Full Ridge,Remi Matthews,GK,0.036745665492066176,0.03797590957913086,0.013090795055463537,0.34471314052889473
Full Ridge,Remo Freuler,MID,0.15944088024151687,0.1598007956777392,0.016809905066551882,0.10519287463656578
Full Ridge,Reuell Walters,DEF,0.1392864768607589,0.13938955814897028,0.019841906956233214,0.1423485892323979
Full Ridge,Rhian Brewster,FWD,1.2271289244309271,1.2205656970389391,0.050935843010618875,0.04173134074977522
Full Ridge,Rhys Bennett,DEF,0.13914533661324505,0.1392469683909243,0.019901004669718968,0.14291876440604834
Full Ridge,Rhys Norrington-Davies,DEF,0.41766686140395665,0.41537040589714447,0.02353365935133154,0.05665704397139701
Full Ridge,Richarlison de Andrade,MID,4.706274486841272,4.6922663132268045,0.18065764121098654,0.038501148304762534
Full Ridge,Richie Laryea,DEF,0.13912681885102357,0.13922826045125997,0.019908919010447165,0.14299481258991048
Full Ridge,Rico Henry,DEF,0.1451928018695752,0.1453490959372482,0.01929454230163895,0.13274621474060638
Full Ridge,Rico Lewis,DEF,0.37038121490099635,0.37011892635303234,0.018072455138792784,0.04882877867627511
Full Ridge,Riyad Mahrez,MID,0.15989936610285027,0.16025231224894698,0.016785072173074032,0.1047415287649575
Full Ridge,Rob Holding,DEF,0.13979034335172386,0.1398985993494763,0.019648831662955252,0.14045052455365278
Full Ridge,Robert Sánchez,GK,0.1596075057081559,0.15913406227937923,0.029526308150216698,0.18554360849771853
Full Ridge,Robin Olsen,GK,0.04057809137333194,0.041536944260196905,0.013565646384184575,0.3265923053753369
