name,lag_expected_assists,lag_expected_goal_involvements,lag_expected_goals,lag_expected_goals_conceded,lag_ict_index,lag_selected,lag_starts,lag_total_points,history_gameweeks,team,position,value,model_prediction,cost_vector,model,future_total_points,future_mean_points,future_appearances
Ian Maatsen,0.0005408267726639697,0.010546164363939957,0.010005337591275988,0.033728305877246116,0.06075452732669251,5014.7272962348225,0.029263831732967552,0.07585519892478126,25,Chelsea,MID,5.1,0.30586228949816596,0.2291932593070377,Full Ridge,0.0,0.0,0
Ibrahim Sangaré,0.0005404837762436698,0.0007412201566746667,0.00020073638043099684,0.042339774380943565,0.0738447496188242,976.69869761328,0.029357497403809253,0.038049652079229175,22,Nott'm Forest,MID,4.9,0.2978915450323645,0.21127758071465272,Full Ridge,6.0,0.5,6
Ibrahima Konaté,0.02343082890353144,0.03050737273171018,0.007076543828178736,1.3029239499622434,1.7904375619797062,218908.71480492267,0.7307817940949844,1.076806285076559,25,Liverpool,DEF,4.9,1.6976966947639285,1.4907332248681384,Full Ridge,13.0,1.0833333333333333,4
Idrissa Gueye,0.008447346447316427,0.027008480567127804,0.01856113411981138,0.6215914753580914,1.4850301304640008,3741.617665678504,0.8306036381743008,1.3734145212833582,26,Everton,MID,4.8,1.5557824289379831,1.4949931263864413,Full Ridge,40.0,3.3333333333333335,6
Igor Julio dos Santos de Paulo,0.012309751046749622,0.012561270630165357,0.00025151958341573436,0.36916708554186295,1.068934116181966,11994.165004960529,0.5390937192620532,0.7473440010379353,26,Brighton,DEF,4.3,1.2140397018347255,1.0584744682357954,Full Ridge,21.0,1.75,8
Iliman Ndiaye,0.0,0.0,0.0,0.0,0.0,965.3277128485438,0.0,0.0,26,Sheffield Utd,FWD,5.5,0.29915084969709627,0.19943389979806417,Full Ridge,0.0,0.0,0
Illia Zabarnyi,0.015382520971960275,0.023786748440568824,0.00840422746860855,1.6011257707147828,2.4880842949500566,20718.56388533309,1.0,1.4246432309853978,25,Bournemouth,DEF,4.4,2.215670133844567,1.951994499558177,Full Ridge,35.0,2.9166666666666665,10
Ionuț Radu,0.0,0.0,0.0,0.002816511854642778,0.00308293865170358,9919.498664694813,0.0019030485504343089,0.001141829130260586,25,Bournemouth,GK,4.3,0.05700797944825342,0.038385929342255806,Full Ridge,0.0,0.0,0
Isaac Hayden,0.0,0.0,0.0,0.0,0.0,2229.2969125589225,0.0,0.0,26,Newcastle,MID,4.4,0.23939678301427514,0.1595978553428501,Full Ridge,0.0,0.0,0
Ishé Samuels-Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Chelsea,DEF,4.0,0.2086579733069952,0.1391053155379968,Full Ridge,0.0,0.0,0
Ismaila Coulibaly,0.0,0.0,0.0,0.0,0.0,3788.1272036682453,0.0,0.0,26,Sheffield Utd,MID,4.4,0.23975019347480864,0.15983346231653908,Full Ridge,0.0,0.0,0
Issa Diop,0.0065414782869837075,0.013217287476178903,0.006675809189195197,1.1523266272748032,1.6260961170371875,45577.839994123635,0.4894571438115139,1.4403421184208658,26,Fulham,DEF,4.4,1.311067726617784,1.3541591905521444,Full Ridge,5.0,0.4166666666666667,3
Issa Kaboré,0.07781578792035619,0.07799040110895701,0.00017461318860082368,0.28031175460204016,0.21267021774452674,347798.2786225891,0.08453296813595183,0.045066164674516164,23,Luton,DEF,4.0,0.480201893087581,0.335156650283226,Full Ridge,9.0,0.75,7
Ivan Neves Abreu Cavaleiro,0.0,0.0,0.0,0.0,0.0,356.22872407958187,0.0,0.0,26,Fulham,MID,5.0,0.23897213005822415,0.15931475337214943,Full Ridge,0.0,0.0,0
Ivan Perišić,4.050555158833267e-05,5.0307078278818294e-05,9.80152669048563e-06,7.778105460820989e-05,0.0009047848691179348,81057.68897383445,0.0,0.0004566620389885352,25,Spurs,DEF,4.7,0.21613798653721683,0.14424421170447405,Full Ridge,0.0,0.0,0
Ivan Toney,0.07567901234567903,0.5205898491083676,0.4449108367626887,2.292578875171468,7.946227709190673,852667.653209093,1.1344307270233198,4.3182441700960235,25,Brentford,FWD,8.2,4.652230809187826,4.540901929490559,Full Ridge,22.0,1.8333333333333333,10
Ivo Grbic,0.0,0.0,0.0,0.5950617283950618,0.28641975308641976,220.41975308641977,0.5308641975308642,0.6666666666666666,5,Sheffield Utd,GK,4.5,1.4988979703392131,1.2214875357816974,Full Ridge,13.0,1.0833333333333333,7
Jack Cork,4.4552394047661944e-07,4.4552394047661944e-07,0.0,5.791811226196055e-06,0.07107851762363562,1969.9786196848881,0.0,0.3772736333268323,25,Burnley,MID,4.8,0.2542235421556541,0.2952402392127135,Full Ridge,1.0,0.08333333333333333,1
Jack Grealish,0.017060097304532968,0.028898587907957993,0.011838490603425022,0.12199236210833733,0.8170886658702031,175452.1292737369,0.07128543869332322,0.4757001943847272,25,Man City,MID,7.2,0.6184639213574791,0.5708760123665617,Full Ridge,9.0,0.75,6
Jack Harrison,0.03974810462334635,0.17958032515587138,0.13983222053252503,1.081390887331207,3.182339118821819,17276.513556732905,0.7773266847880455,2.70436716342302,25,Everton,MID,5.5,2.2877037263912943,2.4265915387352024,Full Ridge,18.0,1.5,8
Jack Hinshelwood,0.006516735475093694,0.04061557241089657,0.03409883693580287,0.2992581554571434,1.5335016979158504,11705.191086324388,0.21101353321099717,1.3077915361478072,26,Brighton,MID,4.5,0.9227326414429424,1.051085606344564,Full Ridge,0.0,0.0,0
Jack Robinson,0.05450969731639836,0.08850447561399062,0.033994778297592246,1.6694230552317337,3.1655098333993767,9410.632437051878,0.8923382564484521,0.7192000841255195,26,Sheffield Utd,DEF,4.3,2.2829516596031896,1.7617011344439661,Full Ridge,11.0,0.9166666666666666,9
Jack Walton,0.0,0.0,0.0,0.0,0.0,839.4336174159685,0.0,0.0,23,Luton,GK,4.0,0.05026025088383301,0.03350683392255534,Full Ridge,0.0,0.0,0
Jacob Brown,0.002428202580455449,0.022922152609330667,0.020493950028875215,0.21562278695839193,0.5450266096271258,14744.321880072755,0.11780879135578085,0.3498297101749726,23,Luton,FWD,4.9,0.6402567006687258,0.5434477038374746,Full Ridge,0.0,0.0,0
Jacob Bruun Larsen,0.0028744893084318604,0.013650317885783018,0.01077582857735116,0.18696385604616936,0.15873785907592589,2364.2105518095736,0.02809970125250658,0.5954095643297309,25,Burnley,MID,4.8,0.39035205108924975,0.45870455550274347,Full Ridge,48.0,4.0,12
Jacob Murphy,0.025980284320960036,0.09163196909801376,0.06565168477705371,0.48945242896775765,1.5349531843656783,11016.81289349133,0.16494737324024186,0.9905860690264165,26,Newcastle,MID,4.8,1.048478734444293,1.0291811793050007,Full Ridge,50.0,4.166666666666667,11
Jacob Ramsey,0.16886669086024741,0.31846451350749866,0.14959782264725124,1.654460759548408,4.464636019107471,12645.680535893967,0.7741536689867738,2.6790618099743337,26,Aston Villa,MID,5.9,3.12013996514651,2.973113913422451,Full Ridge,1.0,0.08333333333333333,1
Jacob Wright,0.0,0.0,0.0,0.0,0.0,23.11111111111111,0.0,0.0,3,Man City,MID,4.5,0.238896607244944,0.15926440482996265,Full Ridge,0.0,0.0,0
Jadan Raymond,0.0,0.0,0.0,0.0,0.0,496.7107674808599,0.0,0.0,19,Crystal Palace,MID,4.5,0.23900397946732166,0.15933598631154777,Full Ridge,0.0,0.0,0
Jaden Philogene-Bidace,0.0,0.0,0.0,2.5741383227538038e-05,1.188063841270986e-05,5612.170458301598,0.0,3.960212804236619e-05,26,Aston Villa,MID,4.5,0.24017604299381679,0.1601305627052253,Full Ridge,0.0,0.0,0
Jadon Sancho,2.4751330026478886e-06,2.4751330026478886e-06,0.0,6.049225058471435e-05,0.0001227665969313353,39214.67484086845,0.0,8.910478809532391e-05,26,Man Utd,MID,6.7,0.24783715903936498,0.16525447428894174,Full Ridge,0.0,0.0,0
Jaidon Anthony,8.910478809532389e-07,4.009715464289577e-06,3.118667583336337e-06,0.00016751700161920908,0.00014108258115092957,4443.733750269605,8.910478809532391e-05,0.00013365718214298586,25,Bournemouth,MID,4.9,0.24007615023526063,0.16009531921755474,Full Ridge,0.0,0.0,0
Jairo Riedewald,3.245755027685182e-05,3.245755027685182e-05,0.0,0.014472129170225698,0.0028657620462952194,6453.115693027894,0.008896311452782605,0.02073764927342867,26,Crystal Palace,MID,4.3,0.25428422373682036,0.17643536558235645,Full Ridge,5.0,0.4166666666666667,4
Jake O'Brien,0.0,0.0,0.0,0.0,0.0,4588.128281233977,0.0,0.0,26,Crystal Palace,DEF,4.0,0.20906534489438766,0.13937689659625843,Full Ridge,0.0,0.0,0
Jakub Kiwior,0.052232604275624046,0.09478047146443137,0.042547867188807334,0.20312232867346014,4.67867505055417,23923.692750020757,0.7373583899607817,6.010184815870089,26,Arsenal,DEF,4.3,2.480131606656754,3.6568160097278652,Full Ridge,26.0,2.1666666666666665,6
Jakub Moder,0.007343392775491544,0.034897119341563795,0.02755372656607226,0.13847123826225932,0.5057996403489131,6562.648485808559,0.0,0.33590223980126155,26,Brighton,MID,4.4,0.4552245953891303,0.4154504768598407,Full Ridge,15.0,1.25,10
Jamaal Lascelles,0.0003583311201121785,0.001603535727186479,0.0012452046070743012,0.19258821169920093,0.16787551411284374,387460.9500717704,0.03871771365080172,0.46315814282335177,26,Newcastle,DEF,4.0,0.3417271369766224,0.3822041389255322,Full Ridge,1.0,0.08333333333333333,1
Jamal Lewis,0.0,0.0,0.0,0.0,0.0,592.1607929857852,0.0,0.0,26,Newcastle,DEF,4.0,0.20871055018964624,0.1391403667930975,Full Ridge,0.0,0.0,0
Jamal Lowe,0.0,0.0,0.0,0.0,0.0,892.0461143139607,0.0,0.0,25,Bournemouth,MID,4.9,0.2390936079841567,0.15939573865610446,Full Ridge,0.0,0.0,0
James Garner,0.049145668443665434,0.10769100481329957,0.058545336369634146,1.2047157967872564,3.3681925764782603,10335.136049455705,0.9960794980942993,2.086813903558028,26,Everton,MID,4.9,2.477315565580393,2.3471483449062713,Full Ridge,25.0,2.0833333333333335,11
James Hill,5.94031920635493e-07,5.94031920635493e-07,0.0,0.042151204301965346,0.10097210011715077,11250.401320157229,0.04389574759945132,0.043955150791514866,25,Bournemouth,DEF,4.0,0.2946396459084831,0.21107814753616036,Full Ridge,3.0,0.25,3
James Maddison,0.1831770883463542,0.2743653564752174,0.0911882681288633,1.0995478926139917,5.562238701240027,1077851.5562011153,0.805894623193251,2.336735707387312,25,Spurs,MID,8.0,3.366047907945539,3.0229438410927965,Full Ridge,39.0,3.25,11
James McAtee,0.06093572426539666,0.2641631162624137,0.20322739199701706,1.6764060010845636,4.510378920248653,86944.24035866885,0.9540404821898889,3.082396483227711,26,Sheffield Utd,MID,4.4,3.1022659671253097,3.09564280582611,Full Ridge,14.0,1.1666666666666667,8
James McConnell,0.0,0.0,0.0,1.7127436953908776e-05,0.0001712743695390878,1680.9255303384025,0.0,0.5572682992509465,25,Liverpool,MID,4.4,0.23931485613431647,0.3452993371731931,Full Ridge,0.0,0.0,0
James Milner,0.0379649624008359,0.0471242607362422,0.00915929833540632,0.19453311575789392,0.6771174577025824,12195.464317778413,0.1741523407673366,0.43049577795196187,26,Brighton,MID,4.8,0.719914863787999,0.6234418351759865,Full Ridge,0.0,0.0,0
James Shea,0.0,0.0,0.0,0.0,0.0,12258.751013661353,0.0,0.0,23,Luton,GK,4.3,0.05216722919565253,0.03477815279710168,Full Ridge,1.0,0.08333333333333333,1
James Sweet,0.0,0.0,0.0,0.0,0.0,61.666666666666664,0.0,0.0,2,Arsenal,DEF,4.0,0.20866344857846753,0.13910896571897835,Full Ridge,0.0,0.0,0
James Tarkowski,0.09017556542485305,0.19296646580569796,0.10279090038084489,1.2108843989123763,5.2514213181100615,602897.8094748431,1.0,1.8122398839781617,26,Everton,DEF,4.6,3.0295586765620737,2.6237857457007694,Full Ridge,35.0,2.9166666666666665,11
James Tomkins,0.0,0.0,0.0,0.034238683127572035,0.008779149519890266,44204.78962237179,0.0,0.3333729354613757,26,Crystal Palace,DEF,4.0,0.215542535214034,0.2548193352964812,Full Ridge,1.0,0.08333333333333333,1
James Trafford,0.004435299497027893,0.004435299497027893,0.0,2.219958466673861,3.0716802864046837,111098.39268944752,1.000150364329911,1.9400823316751845,25,Burnley,GK,4.5,2.812878053410058,2.5219461461651003,Full Ridge,2.0,0.16666666666666666,2
James Ward-Prowse,0.10052924710270189,0.2552979240742431,0.15476867697154126,1.9619304824675685,5.509713855560164,844642.1397512981,1.0,2.995218481969606,25,West Ham,MID,6.0,3.6701038107953643,3.4451420345201114,Full Ridge,37.0,3.0833333333333335,12
James Wright,0.0,0.0,0.0,0.0,0.0,328.320987654321,0.0,0.0,6,Aston Villa,GK,4.0,0.05017489720935042,0.03344993147290028,Full Ridge,0.0,0.0,0
Jamie Donley,0.0,0.0,0.0,0.021626784534877822,0.0011561019943888422,4878.522570622228,0.0,0.012524438272545789,19,Spurs,FWD,4.5,0.3142893887468886,0.21370107192210766,Full Ridge,0.0,0.0,0
Jamie McDonnell,0.0,0.0,0.0,0.0,0.0,89.76954732510288,0.0,0.0,6,Nott'm Forest,MID,4.5,0.23891171972304703,0.1592744798153647,Full Ridge,0.0,0.0,0
Jan Paul van Hecke,0.09032871994737793,0.14565968940345186,0.055330969456073964,0.8680063049137882,5.212696378135984,336381.2370166712,0.9986285442728142,2.589085972350226,26,Brighton,DEF,4.1,3.024976530898104,2.8796796780488108,Full Ridge,16.0,1.3333333333333333,7
Japhet Tanganga,0.0,0.0,0.0,0.0,0.0,32755.68789837451,0.0,0.0,25,Spurs,DEF,4.0,0.21156629141786154,0.14104419427857434,Full Ridge,0.0,0.0,0
Jarell Quansah,0.005935903951330467,0.01658062274419741,0.010644718792866941,0.6658163249876683,1.0327450515747392,16686.46276556408,0.5935903951330467,1.075167254698335,25,Liverpool,DEF,4.0,1.264606170207409,1.2014598650377177,Full Ridge,34.0,2.8333333333333335,8
Jarrad Branthwaite,0.00793342837161345,0.12163611279945252,0.11370268442783907,1.204103409779409,4.8859121134741255,492582.87488044234,0.9912698318500204,5.102506444640035,26,Everton,DEF,4.2,2.8246484815437207,3.583934469242492,Full Ridge,48.0,4.0,11
Jarrod Bowen,0.052536701623479815,0.36926107662230756,0.3167243749988278,1.9570235429252407,9.164485650170512,2103364.40717813,0.9982872563046095,8.20239919641164,26,West Ham,MID,7.7,4.8098997729264354,5.94073291408817,Full Ridge,42.0,3.5,9
Jason Steele,0.0,0.0,0.0,0.5687884962685564,0.9482546425329359,231483.02902181383,0.3153475834918266,1.0698155606882143,26,Brighton,GK,4.2,0.9735070315822103,1.0056098746175448,Full Ridge,2.0,0.16666666666666666,3
Javier Manquillo Gaitán,0.0,0.0,0.0,0.0,0.0,3904.551643418366,0.0,0.0,26,Newcastle,DEF,4.0,0.20900465136469926,0.13933643424313283,Full Ridge,0.0,0.0,0
Jay Rodriguez,0.00014915143014028896,0.009763200808940548,0.009614049378800258,0.34215283329221097,0.49512077801858145,23971.289385629887,0.024489856033401505,0.6494160008131407,25,Burnley,FWD,5.3,0.6300389584322779,0.6364979725592321,Full Ridge,6.0,0.5,6
Jay Stansfield,0.0,0.0,0.0,0.0,0.0,1390.7361144287413,0.0,0.0,26,Fulham,FWD,4.5,0.29925941665170086,0.19950627776780056,Full Ridge,0.0,0.0,0
Jayden Bogle,0.03754235491118085,0.05651276169333567,0.018970406782154812,1.864213214697253,4.2873689776829,10269.255767289362,0.9777880061194593,1.0326058702490544,26,Sheffield Utd,DEF,4.5,2.70583083674238,2.148089181244605,Full Ridge,26.0,2.1666666666666665,11
Jayden Danns,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,1,Liverpool,FWD,4.5,0.3311907779959805,0.5541271853306536,Full Ridge,0.0,0.0,1
Jayden Luker,0.0,0.0,0.0,0.0,0.0,340.01966965149336,0.0,0.0,16,Luton,MID,4.5,0.23896845521983867,0.15931230347989245,Full Ridge,0.0,0.0,0
Jean-Philippe Gbamin,0.0,0.0,0.0,0.0,0.0,1240.2700736251259,0.0,0.0,26,Everton,MID,4.4,0.23917255563518114,0.15944837042345408,Full Ridge,0.0,0.0,0
Jean-Philippe Mateta,0.02435944375694867,0.38534309371793174,0.3609836499609831,1.0000889923480853,5.545472415733558,86118.0637666471,0.9833727006512443,4.486194677394296,26,Crystal Palace,FWD,4.9,2.892101609388426,3.4234659653903825,Full Ridge,94.0,7.833333333333333,11
Jean-Ricner Bellegarde,0.024186437657520092,0.08652590807167224,0.062339470414152144,0.5616630777032474,1.844140543014129,1736.78439206103,0.0802388033856528,1.3210097757537456,22,Wolves,MID,4.9,1.0560250095706534,1.1443532649650174,Full Ridge,10.0,0.8333333333333334,5
Jeff Hendrick,0.0,0.0,0.0,0.0,0.0,2348.909767531466,0.0,0.0,26,Newcastle,MID,4.4,0.23942390106195655,0.15961593404130436,Full Ridge,0.0,0.0,0
Jefferson Lerma Solís,0.03230309040117136,0.15069670443867772,0.11839361403750637,1.0551583491687722,3.5081212912500073,11374.850552052772,0.9907862527396281,2.624610420997998,26,Crystal Palace,MID,4.7,2.4817043712177513,2.5293397211445,Full Ridge,13.0,1.0833333333333333,7
Jeffrey Schlupp,0.007750957435669163,0.020314885997152022,0.01256392856148286,0.28087568245437394,0.609896182476609,10615.064409011035,0.16576603928658,0.3782813348130608,26,Crystal Palace,MID,4.9,0.6571123790244395,0.5641686976206466,Full Ridge,19.0,1.5833333333333333,8
Jenson Metcalfe,0.0,0.0,0.0,0.0,0.0,130.40669613371946,0.0,0.0,10,Everton,MID,4.5,0.23892093278078474,0.1592806218538565,Full Ridge,0.0,0.0,0
Jeremy Sarmiento Morante,0.0,0.0,0.0,0.0,0.0,847.897374348325,0.0,0.0,26,Brighton,MID,4.5,0.23908359879546415,0.15938906586364276,Full Ridge,0.0,0.0,0
Jesurun Rak-Sakyi,1.7372339762334853e-05,0.0001327970734245657,0.00011880793108522516,0.0009692025259490358,0.002398303327287569,1491.728614469222,0.0,0.0017093113820473632,26,Crystal Palace,MID,4.5,0.24030396843444124,0.1607724160836433,Full Ridge,0.0,0.0,0
Jhon Durán,0.0005206914214154556,0.018919100580447965,0.018837366635027022,0.01354046458783631,0.19531735433949932,17006.33379293439,0.0,0.1996801074137205,26,Aston Villa,FWD,5.0,0.3545504822922554,0.3029270239994104,Full Ridge,26.0,2.1666666666666665,9
Ji-Soo Kim,0.0,0.0,0.0,0.0,0.0,2741.7600945958234,0.0,0.0,18,Brentford,DEF,4.0,0.20890140921234102,0.13926760614156067,Full Ridge,0.0,0.0,0
Jili Buyabu,0.0,0.0,0.0,0.0,0.0,1812.6601484233843,0.0,0.0,18,Sheffield Utd,DEF,4.0,0.20881891611347392,0.13921261074231595,Full Ridge,0.0,0.0,0
Joachim Andersen,0.11394499333027427,0.12057343667159577,0.006628443341321498,1.0760446990730317,2.489186949204802,1599255.7540482841,1.0,3.0810010240101278,26,Crystal Palace,DEF,4.7,2.4373897637302946,2.6519268504902387,Full Ridge,39.0,3.25,11
Joe Gardner,0.0,0.0,0.0,0.0,0.0,462.39094650205755,0.0,0.0,6,Nott'm Forest,FWD,4.5,0.29902249700618067,0.19934833133745378,Full Ridge,0.0,0.0,0
Joe Gauci,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,2,Aston Villa,GK,4.0,0.05012891975430411,0.03341927983620274,Full Ridge,0.0,0.0,0
Joe Gomez,0.028931080943793895,0.046804838527571266,0.017873757583777367,1.380027943784699,2.4366599420262713,201874.19321251215,0.7267154357165035,2.218915348891491,25,Liverpool,DEF,4.6,1.8697264089350794,1.986122722253883,Full Ridge,19.0,1.5833333333333333,9
Joe Hodge,0.0,0.0,0.0,0.0,0.0,5027.200894064526,0.0,0.0,26,Wolves,MID,4.4,0.24003111026610757,0.16002074017740503,Full Ridge,0.0,0.0,0
Joe Hugill,0.0,0.0,0.0,0.0,0.0,785.4513627414273,0.0,0.0,14,Man Utd,FWD,4.5,0.2991049440979967,0.19940329606533114,Full Ridge,0.0,0.0,0
Joe Rodon,0.0,0.0,0.0,0.0,0.0,6182.653891951456,0.0,0.0,25,Spurs,DEF,4.0,0.20920691993095164,0.13947127995396774,Full Ridge,0.0,0.0,0
Joe Rothwell,0.0003868919130820125,0.00040389839724739343,1.7006484165380954e-05,0.006559720539302151,0.012562857461045683,1718.623953815875,0.00013365718214298586,0.02658681246146915,25,Bournemouth,MID,4.8,0.2455602524172733,0.17256910576533857,Full Ridge,0.0,0.0,0
Joe Taylor,0.0,0.0,0.0,0.0,0.0,7365.134348035108,0.0,0.0,23,Luton,FWD,4.5,0.3007841214281185,0.20052274761874567,Full Ridge,0.0,0.0,0
Joe White,0.0,0.0,0.0,0.024444444444444446,0.0,188.6172839506173,0.0,0.22222222222222224,5,Newcastle,MID,4.5,0.24826290752133418,0.23958267908829683,Full Ridge,2.0,0.16666666666666666,3
Joe Whitworth,0.0,0.0,0.0,0.0,0.0,106555.81124871674,0.0,0.0,26,Crystal Palace,GK,3.9,0.06791444441849237,0.04527629627899491,Full Ridge,0.0,0.0,0
Joe Willock,0.0003666540207170102,0.023871261723589433,0.023504607702872424,0.09937407040441786,1.7766893890322872,8665.650818984668,0.0011418291302605853,2.003552357294144,26,Newcastle,MID,5.3,0.6842780860368547,1.124036176455951,Full Ridge,8.0,0.6666666666666666,5
Joe Worrall,6.138329846566761e-06,8.118436248685072e-06,1.9801064021183102e-06,0.003194228328525729,0.01635483615188649,7504.664069588964,0.00020048577321447877,0.02006365094790483,26,Nott'm Forest,DEF,4.3,0.21421287344923745,0.14949646594879323,Full Ridge,0.0,0.0,0
Joel Matip,3.283911716727955e-05,0.00022884637409143006,0.0001960072569241504,0.011237757953596763,0.030018591681434725,32245.902222247045,0.009061386991909644,0.016936370705412387,25,Liverpool,DEF,4.8,0.23154953267633505,0.16001181201936082,Full Ridge,0.0,0.0,0
Joel Ward,0.00690711364349305,0.007094046178162815,0.0001869325346697647,0.4323252969911931,0.9864261210013664,21817.37576802183,0.5813423039344382,2.4797033249947678,26,Crystal Palace,DEF,4.5,1.2419445326507408,1.6545307967654164,Full Ridge,10.0,0.8333333333333334,8
Joelinton Cássio Apolinário de Lira,0.0015787209144701585,0.0066198721358089255,0.005041151221338768,0.22059224809283112,0.19489526874456256,46676.18622889274,0.05473314430426063,0.1267469932336258,26,Newcastle,MID,5.8,0.43285098477873285,0.33081632093036384,Full Ridge,4.0,0.3333333333333333,3
John Egan,0.0,1.4782731858314503e-05,1.4782731858314503e-05,0.0009470292016406274,0.0005952076088117506,6062.3508325357925,0.00038426439866108433,-0.0001571709456681407,26,Sheffield Utd,DEF,4.3,0.20985635197368457,0.13985184433390033,Full Ridge,0.0,0.0,0
John Fleck,0.00121255910138506,0.00121255910138506,0.0,0.006523174668751202,0.010233643579960495,635.4061478770644,0.0025691155430863162,0.006073896623469502,26,Sheffield Utd,MID,4.9,0.24905252956929247,0.1680596519206848,Full Ridge,0.0,0.0,0
John McAtee,0.0,0.0,0.0,0.0,0.0,44742.169614549784,0.0,0.0,23,Luton,FWD,4.5,0.3103229807359267,0.20688198715728445,Full Ridge,0.0,0.0,0
John McGinn,0.11000574308678977,0.28161108401248003,0.17160534092569027,1.7503078132830578,5.425073169405719,167895.04065496463,1.0,3.806254442622667,26,Aston Villa,MID,5.5,3.465451090134515,3.579052207630565,Full Ridge,20.0,1.6666666666666667,9
John Stones,0.04243975687098986,0.08688420131543431,0.044444444444444446,0.5552612183864133,2.0862336232816023,293165.9059553879,0.7972475843940201,4.339573604740353,25,Man City,DEF,5.3,1.849252857014012,2.6793597729227923,Full Ridge,14.0,1.1666666666666667,4
John-Kymani Gordon,0.0,0.0,0.0,0.0,0.0,4174.911200231134,0.0,0.0,26,Crystal Palace,FWD,4.5,0.2999699560040706,0.1999799706693804,Full Ridge,0.0,0.0,0
Jonathan Castro Otto,0.0,0.0,0.0,1.0525503093760135e-05,7.518216495542954e-05,4532.801008494134,0.0,0.00015036432991085907,26,Wolves,DEF,4.3,0.2090816487438566,0.13943788727254136,Full Ridge,0.0,0.0,0
Jonathan Panzo,0.0,0.0,0.0,0.0,0.0,6208.889245622136,0.0,0.0,26,Nott'm Forest,DEF,4.0,0.20920924932041407,0.13947283288027604,Full Ridge,0.0,0.0,0
Jonjo Shelvey,0.0,0.0,0.0,0.0,0.0,1570.2689112627695,0.0,0.0,26,Nott'm Forest,MID,4.8,0.2392473713748099,0.15949824758320658,Full Ridge,0.0,0.0,0
Jonny Evans,0.004174972344860697,0.004220645510071121,4.567316521042341e-05,0.2992585484655425,0.9038803930975321,91519.86900287808,0.11627852103991722,0.59760868879716,23,Man Utd,DEF,4.0,0.6266051692520629,0.6169396757670952,Full Ridge,13.0,1.0833333333333333,6
Jordan Amissah,0.0,0.0,0.0,0.0,0.0,35127.77666366056,0.0,0.0,26,Sheffield Utd,GK,3.9,0.05598626096556669,0.03732417397704446,Full Ridge,0.0,0.0,0
Jordan Ayew,0.1588621180917754,0.33657643125911146,0.17771431316733607,0.894627292913577,9.50385883773777,41452.613199992185,0.9457207437472417,6.6605746712999485,26,Crystal Palace,MID,5.4,4.052433345210064,4.921813787240025,Full Ridge,24.0,2.0,10
Jordan Beyer,0.0014352183922777125,0.007020279331065598,0.005585060938787888,0.08856088638761293,0.20265827360535488,125761.6963019458,0.08298713876753744,0.1655764220366732,25,Burnley,DEF,4.0,0.38088624133252147,0.3091163015672387,Full Ridge,0.0,0.0,0
Jordan Clark,0.011474594545772723,0.04011656985441471,0.02864197530864198,1.3587441503384197,1.408601895600829,921.4503335465113,0.5349794238683129,1.5444298300908914,23,Luton,MID,4.8,1.5852586537732574,1.5716490458791352,Full Ridge,31.0,2.5833333333333335,11
Jordan Henderson,0.0,0.0,0.0,0.0,0.0,576.037038929272,0.0,0.0,25,Liverpool,MID,5.0,0.23902196393573039,0.15934797595715358,Full Ridge,0.0,0.0,0
Jordan Pickford,0.013965829761229728,0.013965829761229728,0.0,1.210900883298174,3.2545096662804927,1147585.975396262,1.0,3.689021859374206,26,Everton,GK,4.6,3.2871541274346687,3.421110038081181,Full Ridge,56.0,4.666666666666667,11
Jorge Luiz Frello Filho,0.06503872073379645,0.06552927197049163,0.0004905512366951767,0.14104722231998765,1.6949563260127984,18873.246846081456,0.4345656802196988,1.3374067159676981,26,Arsenal,MID,5.3,1.1989808150912074,1.2451227820500375,Full Ridge,19.0,1.5833333333333333,8
Joseph Anang,0.0,0.0,0.0,0.0,0.0,5904.278694125642,0.0,0.0,26,West Ham,GK,4.0,0.0511060588580633,0.03407070590537553,Full Ridge,0.0,0.0,0
Joseph Johnson,0.0,0.0,0.0,0.0,0.0,4767.3237653165515,0.0,0.0,22,Luton,DEF,4.0,0.20908125533636523,0.13938750355757681,Full Ridge,0.0,0.0,2
Josh Bowler,0.0,0.0,0.0,0.0,0.0,208.72181531178035,0.0,0.0,26,Nott'm Forest,MID,4.5,0.23893868800564355,0.15929245867042902,Full Ridge,0.0,0.0,0
Josh Brooking,0.0,0.0,0.0,0.0,0.0,2285.764974182871,0.0,0.0,19,Chelsea,DEF,4.0,0.2088609222327581,0.13924061482183872,Full Ridge,0.0,0.0,0
Josh Brownhill,0.04096540078551008,0.08025167959553972,0.03928627881002965,2.9087525865158455,2.9280359622692402,24479.076570778976,0.9996783874054687,0.9932165357105674,25,Burnley,MID,4.7,2.9946629427021163,2.3275141403716,Full Ridge,18.0,1.5,8
Josh Cullen,0.004300283750356633,0.02097580520534027,0.01667552145498364,0.7309952680341523,0.9457214364782585,5490.577686692957,0.045568550769709636,0.4246414800991192,25,Burnley,MID,5.0,0.7902502794384518,0.6683806796586742,Full Ridge,44.0,3.6666666666666665,12
